word,lemma,lemma1,mor,mor2,inCDI,aoa,category,lexical_class
sneakers,sneaker,NA,NA,NA,TRUE,29,clothing,nouns
triangles,triangle,triangle,n,NA,FALSE,NA,NA,NA
triangles,triangle,triangle,adj,NA,FALSE,NA,NA,NA
vase,vase,vase,n,NA,FALSE,NA,NA,NA
darwin,darwin,darwin,n,prop,FALSE,NA,NA,NA
elvis,elvis,elvis,n,prop,FALSE,NA,NA,NA
bumps,bump,bump,adj,NA,TRUE,26,action_words,verbs
bumps,bump,bump,n,NA,TRUE,26,action_words,verbs
bumps,bump,bump,v,NA,TRUE,26,action_words,verbs
bumps,bump,bump,part,NA,TRUE,26,action_words,verbs
chameleons,chameleon,chameleon,n,NA,FALSE,NA,NA,NA
counts,count,count,n,NA,FALSE,NA,NA,NA
counts,count,count,v,NA,FALSE,NA,NA,NA
counts,count,count,part,NA,FALSE,NA,NA,NA
dos,dos ,NA,NA,NA,FALSE,NA,NA,NA
dos,do,do,mod,NA,TRUE,25,helping_verbs,function_words
dos,do,do,v,NA,TRUE,25,helping_verbs,function_words
dos,do,do,part,NA,TRUE,25,helping_verbs,function_words
dos,do,do,n,gerund,TRUE,25,helping_verbs,function_words
dos,do,do,sing,NA,TRUE,25,helping_verbs,function_words
fossil,fossil,fossil,n,NA,FALSE,NA,NA,NA
hides,hide,hide,n,NA,TRUE,25,action_words,verbs
hides,hide,hide,part,NA,TRUE,25,action_words,verbs
hides,hide,hide,v,NA,TRUE,25,action_words,verbs
hops,hop,hop,n,NA,FALSE,NA,NA,NA
hops,hop,hop,part,NA,FALSE,NA,NA,NA
hops,hop,hop,v,NA,FALSE,NA,NA,NA
kicking,kick,kick,v,NA,TRUE,24,action_words,verbs
kicking,kick,kick,part,NA,TRUE,24,action_words,verbs
kicking,kicking,NA,NA,NA,FALSE,NA,NA,NA
monk,monk,monk,n,NA,FALSE,NA,NA,NA
puppet,puppet,puppet,n,NA,FALSE,NA,NA,NA
mariah,mariah,mariah,n,prop,FALSE,NA,NA,NA
blush,blush,blush,v,NA,FALSE,NA,NA,NA
brownie,brownie,NA,NA,NA,FALSE,NA,NA,NA
crap,crap,crap,n,NA,FALSE,NA,NA,NA
creme,creme,creme,n,NA,FALSE,NA,NA,NA
definitely,definitely,NA,NA,NA,FALSE,NA,NA,NA
flew,fly,fly,n,NA,FALSE,NA,NA,NA
flew,fly,fly,v,NA,FALSE,NA,NA,NA
flew,fly,fly,part,NA,FALSE,NA,NA,NA
frets,fret,fret,v,NA,FALSE,NA,NA,NA
frosted,frosted,NA,NA,NA,FALSE,NA,NA,NA
frosted,frost,frost,adj,NA,FALSE,NA,NA,NA
frosted,frost,frost,part,NA,FALSE,NA,NA,NA
frosted,frost,frost,v,NA,FALSE,NA,NA,NA
gloss,gloss,gloss,n,NA,FALSE,NA,NA,NA
goo,goo,goo,part,NA,FALSE,NA,NA,NA
goo,goo,goo,n,NA,FALSE,NA,NA,NA
goo,goo,goo,wplay,NA,FALSE,NA,NA,NA
ink,ink,ink,n,NA,FALSE,NA,NA,NA
ivory,ivory,ivory,n,NA,FALSE,NA,NA,NA
nutmeg,nutmeg,nutmeg,n,NA,FALSE,NA,NA,NA
pajama,pajamas,pajamas,n,NA,TRUE,23,clothing,nouns
scooper,scooper,NA,NA,NA,FALSE,NA,NA,NA
seconds,second,second,n,NA,FALSE,NA,NA,NA
seconds,second,second,adj,NA,FALSE,NA,NA,NA
seconds,seconds,NA,NA,NA,FALSE,NA,NA,NA
silk,silk,silk,n,NA,FALSE,NA,NA,NA
spice,spice,spice,adj,NA,FALSE,NA,NA,NA
spice,spice,spice,n,NA,FALSE,NA,NA,NA
spun,spin,spin,part,NA,FALSE,NA,NA,NA
spun,spin,spin,n,NA,FALSE,NA,NA,NA
spun,spin,spin,v,NA,FALSE,NA,NA,NA
spun,spun,NA,NA,NA,FALSE,NA,NA,NA
walks,walk,walk,n,NA,TRUE,22,action_words,verbs
walks,walk,walk,part,NA,TRUE,22,action_words,verbs
walks,walk,walk,v,NA,TRUE,22,action_words,verbs
wife,wife,wife,n,NA,FALSE,NA,NA,NA
cathy,cathy,cathy,n,prop,FALSE,NA,NA,NA
garrett,garrett,garrett,n,prop,FALSE,NA,NA,NA
jappy,jappy,jappy,n,prop,FALSE,NA,NA,NA
sappy,sappy,sappy,n,prop,FALSE,NA,NA,NA
tweety,tweety,tweety,n,prop,FALSE,NA,NA,NA
walter,walter,walter,n,prop,FALSE,NA,NA,NA
zack,zack,zack,n,prop,FALSE,NA,NA,NA
backs,back,back,adv,NA,FALSE,NA,NA,NA
backs,back,back,adj,NA,FALSE,NA,NA,NA
backs,back,back,n,NA,FALSE,NA,NA,NA
backs,back,back,v,NA,FALSE,NA,NA,NA
backs,back,back,part,NA,FALSE,NA,NA,NA
brothers,brother,brother,n,NA,TRUE,27,people,other
catapult,catapult,catapult,v,NA,FALSE,NA,NA,NA
combing,comb,comb,n,NA,FALSE,NA,NA,NA
combing,comb,comb,v,NA,FALSE,NA,NA,NA
combing,comb,comb,part,NA,FALSE,NA,NA,NA
combing,combing,NA,NA,NA,FALSE,NA,NA,NA
cooler,cool,cool,adj,NA,FALSE,NA,NA,NA
cooler,cool,cool,part,NA,FALSE,NA,NA,NA
cooler,cool,cool,v,NA,FALSE,NA,NA,NA
cooler,cooler,NA,NA,NA,FALSE,NA,NA,NA
coolest,cool,cool,adj,NA,FALSE,NA,NA,NA
coolest,cool,cool,part,NA,FALSE,NA,NA,NA
coolest,cool,cool,v,NA,FALSE,NA,NA,NA
dying,die,die,v,NA,FALSE,NA,NA,NA
dying,die,die,n,NA,FALSE,NA,NA,NA
dying,die,die,part,NA,FALSE,NA,NA,NA
dying,dying,NA,NA,NA,FALSE,NA,NA,NA
games,game,game,n,NA,TRUE,26,toys,nouns
games,game,game,v,NA,TRUE,26,toys,nouns
himself,himself,himself,pro,refl,FALSE,NA,NA,NA
hope,hope,hope,v,NA,FALSE,NA,NA,NA
hope,hope,hope,n,NA,FALSE,NA,NA,NA
kink,kink,kink,n,NA,FALSE,NA,NA,NA
launch,launch,launch,n,NA,FALSE,NA,NA,NA
lived,live,live,adj,NA,FALSE,NA,NA,NA
lived,live,live,v,NA,FALSE,NA,NA,NA
lived,live,live,part,NA,FALSE,NA,NA,NA
maps,map,map,n,NA,FALSE,NA,NA,NA
maps,map,map,v,NA,FALSE,NA,NA,NA
pomp,pomp,pomp,n,NA,FALSE,NA,NA,NA
pump,pump,pump,n,NA,FALSE,NA,NA,NA
radio,radio,radio,n,NA,TRUE,27,household,nouns
sharpen,sharpen,sharpen,v,NA,FALSE,NA,NA,NA
stunt,stunt,stunt,v,NA,FALSE,NA,NA,NA
tag,tag,tag,n,NA,FALSE,NA,NA,NA
tag,tag,tag,part,NA,FALSE,NA,NA,NA
bobs,bob,bob,n,prop,FALSE,NA,NA,NA
bobs,bob,bob,v,NA,FALSE,NA,NA,NA
wendy,wendy,wendy,n,prop,FALSE,NA,NA,NA
able,able,able,adj,NA,FALSE,NA,NA,NA
copilot,co pilot,NA,NA,NA,FALSE,NA,NA,NA
few,few,few,qn,NA,FALSE,NA,NA,NA
free,free,free,adj,NA,FALSE,NA,NA,NA
free,free,free,v,NA,FALSE,NA,NA,NA
free,free,free,adv,NA,FALSE,NA,NA,NA
landing,landing,NA,NA,NA,FALSE,NA,NA,NA
landing,land,land,n,NA,FALSE,NA,NA,NA
landing,land,land,part,NA,FALSE,NA,NA,NA
landing,land,land,v,NA,FALSE,NA,NA,NA
sail,sail,sail,n,NA,FALSE,NA,NA,NA
sail,sail,sail,part,NA,FALSE,NA,NA,NA
sale,sale,sale,n,NA,FALSE,NA,NA,NA
shop,shop,shop,n,gerund,FALSE,NA,NA,NA
shop,shop,shop,part,NA,FALSE,NA,NA,NA
chloe,chloe,chloe,n,prop,FALSE,NA,NA,NA
cupid,cupid,cupid,n,prop,FALSE,NA,NA,NA
dinah,dinah,dinah,n,prop,FALSE,NA,NA,NA
jackson,jackson,jackson,n,prop,FALSE,NA,NA,NA
martin,martin,martin,n,prop,FALSE,NA,NA,NA
rex,rex,rex,n,prop,FALSE,NA,NA,NA
suzy,suzy,suzy,n,prop,FALSE,NA,NA,NA
banjo,banjo,banjo,n,NA,FALSE,NA,NA,NA
drumming,drumming,NA,NA,NA,FALSE,NA,NA,NA
drumming,drum,drum,n,NA,FALSE,NA,NA,NA
drumming,drum,drum,part,NA,FALSE,NA,NA,NA
early,early,early,adv,NA,FALSE,NA,NA,NA
fair,fair,fair,adv,NA,FALSE,NA,NA,NA
fair,fair,fair,n,NA,FALSE,NA,NA,NA
fair,fair,fair,adj,NA,FALSE,NA,NA,NA
fixing,fix,fix,part,NA,TRUE,25,action_words,verbs
fixing,fix,fix,v,NA,TRUE,25,action_words,verbs
fixing,fix,fix,n,prop,TRUE,25,action_words,verbs
fixing,fixing,NA,NA,NA,FALSE,NA,NA,NA
held,hold,hold,n,NA,TRUE,25,action_words,verbs
held,hold,hold,v,NA,TRUE,25,action_words,verbs
held,hold,hold,part,NA,TRUE,25,action_words,verbs
held,held,NA,NA,NA,FALSE,NA,NA,NA
ken,ken,ken,n,NA,FALSE,NA,NA,NA
mistake,mistake,mistake,n,NA,FALSE,NA,NA,NA
ping,ping,ping,on,NA,FALSE,NA,NA,NA
ping,ping,ping,v,NA,FALSE,NA,NA,NA
pit,pit,pit,n,NA,FALSE,NA,NA,NA
pow,pow,pow,on,NA,FALSE,NA,NA,NA
power,power,power,n,NA,FALSE,NA,NA,NA
power,power,power,v,NA,FALSE,NA,NA,NA
puts,put,put,v,NA,TRUE,26,action_words,verbs
puts,put,put,part,NA,TRUE,26,action_words,verbs
puts,put,put,n,gerund,TRUE,26,action_words,verbs
rise,rise,rise,part,NA,FALSE,NA,NA,NA
rise,rise,rise,v,NA,FALSE,NA,NA,NA
separate,separate,separate,adj,NA,FALSE,NA,NA,NA
shine,shine,shine,adj,NA,FALSE,NA,NA,NA
shine,shine,shine,part,NA,FALSE,NA,NA,NA
shine,shine,shine,n,NA,FALSE,NA,NA,NA
shouting,shout,shout,n,NA,FALSE,NA,NA,NA
shouting,shout,shout,v,NA,FALSE,NA,NA,NA
shouting,shout,shout,part,NA,FALSE,NA,NA,NA
shouting,shouting,NA,NA,NA,FALSE,NA,NA,NA
skies,sky,sky,n,NA,TRUE,24,outside,nouns
spray,spray,spray,v,NA,FALSE,NA,NA,NA
spray,spray,spray,n,NA,FALSE,NA,NA,NA
spray,spray,spray,part,NA,FALSE,NA,NA,NA
taken,take,take,v,NA,TRUE,27,action_words,verbs
taken,take,take,part,NA,TRUE,27,action_words,verbs
taken,take,take,n,gerund,TRUE,27,action_words,verbs
taken,taken,NA,NA,NA,FALSE,NA,NA,NA
thee,thee,thee,pro,obj,FALSE,NA,NA,NA
twist,twist,twist,adj,NA,FALSE,NA,NA,NA
twist,twist,twist,part,NA,FALSE,NA,NA,NA
twist,twist,twist,n,NA,FALSE,NA,NA,NA
twist,twist,twist,v,NA,FALSE,NA,NA,NA
vow,vow,vow,n,NA,FALSE,NA,NA,NA
wizard,wizard,wizard,n,NA,FALSE,NA,NA,NA
egger,egger,egger,n,prop,FALSE,NA,NA,NA
coo,coo,coo,v,NA,FALSE,NA,NA,NA
cub,cub,cub,n,NA,FALSE,NA,NA,NA
field,field,field,n,NA,FALSE,NA,NA,NA
footprint,footprint,footprint,n,NA,FALSE,NA,NA,NA
kitten,kitten,kitten,n,NA,FALSE,NA,NA,NA
snowy,snowy,NA,NA,NA,FALSE,NA,NA,NA
malaysian,malaysian,malaysian,n,prop,FALSE,NA,NA,NA
tim,tim,tim,n,prop,FALSE,NA,NA,NA
bobcat,bobcat,bobcat,n,NA,FALSE,NA,NA,NA
case,case,case,n,NA,FALSE,NA,NA,NA
case,case,case,v,NA,FALSE,NA,NA,NA
clad,clad,clad,v,NA,FALSE,NA,NA,NA
copies,copy,copy,n,NA,FALSE,NA,NA,NA
copies,copy,copy,part,NA,FALSE,NA,NA,NA
copies,copy,copy,v,NA,FALSE,NA,NA,NA
cubs,cub,cub,n,NA,FALSE,NA,NA,NA
docks,dock,dock,n,NA,FALSE,NA,NA,NA
docks,dock,dock,wplay,NA,FALSE,NA,NA,NA
ego,ego,ego,n,NA,FALSE,NA,NA,NA
firefly,firefly,NA,NA,NA,FALSE,NA,NA,NA
footed,footed,footed,adj,NA,FALSE,NA,NA,NA
footed,foot,foot,n,NA,TRUE,21,body_parts,nouns
gerbil,gerbil,gerbil,n,NA,FALSE,NA,NA,NA
glowing,glowing,NA,NA,NA,FALSE,NA,NA,NA
glowing,glow,glow,n,gerund,FALSE,NA,NA,NA
glowing,glow,glow,part,NA,FALSE,NA,NA,NA
guard,guard,guard,v,NA,FALSE,NA,NA,NA
leaping,leap,leap,part,NA,FALSE,NA,NA,NA
leaping,leap,leap,v,NA,FALSE,NA,NA,NA
leaping,leaping,NA,NA,NA,FALSE,NA,NA,NA
leopards,leopard,leopard,n,NA,FALSE,NA,NA,NA
mantis,mantis,mantis,n,NA,FALSE,NA,NA,NA
mattress,mattress,mattress,n,NA,FALSE,NA,NA,NA
moves,move,move,n,NA,FALSE,NA,NA,NA
moves,move,move,v,NA,FALSE,NA,NA,NA
